date,price,volume
2024-04-23,0.5163694474106608,412110566.6517646
2024-04-24,0.5004444916938912,399478118.71618026
2024-04-25,0.4748989595842877,494570842.2073933
2024-04-26,0.47057883062344014,348706323.314686
2024-04-27,0.46243449423225436,323285772.6026572
2024-04-28,0.46781029792904516,322647104.369064
2024-04-29,0.45994209671878394,253384657.26932502
2024-04-30,0.45707636141932567,301287281.428772
2024-05-01,0.4409541499307044,414214881.1344159
2024-05-02,0.44955088395760584,539589652.4288428
2024-05-03,0.45815380575529224,371916372.2849091
2024-05-04,0.4671149377141021,338556727.6704246
2024-05-05,0.463075749899171,248541339.92633924
2024-05-06,0.45805925752354787,246836840.8366592
2024-05-07,0.4541690938933543,346831496.826964
2024-05-08,0.4417192327446154,310303261.8048173
2024-05-09,0.4533687042628684,468629546.7847501
2024-05-10,0.46369917329560356,311841392.97678226
2024-05-11,0.44843722989090995,303982003.2505244
2024-05-12,0.4385723944343846,187860393.35073552
2024-05-13,0.437780925754015,153891175.97658762
2024-05-14,0.43622276278212985,368725571.9225032
2024-05-15,0.42789481449248123,271693605.70529646
2024-05-16,0.4528648884383967,311221104.81327164
2024-05-17,0.45958204879956466,320497588.603313
2024-05-18,0.48173573792943625,388958031.04292554
2024-05-19,0.4820458777066045,211817048.55839685
2024-05-20,0.467454095584356,220596166.6278332
2024-05-21,0.5017230897439796,488245022.0023136
2024-05-22,0.49472192873609866,481158028.3959669
2024-05-23,0.48320189447632295,368719007.85579795
2024-05-24,0.46534275067897674,531198750.17083156
2024-05-25,0.459628260269742,316350237.36748934
2024-05-26,0.4619779530146571,210902068.6534106
2024-05-27,0.45830449091052616,201602973.459
2024-05-28,0.4679579408262285,283896177.2227891
2024-05-29,0.4568262495359747,369307629.51765275
2024-05-30,0.450738740656646,312567944.20815223
2024-05-31,0.4463402019849953,318818188.48466957
2024-06-01,0.4475355892235874,266639967.29277182
2024-06-02,0.44986981215147576,157009078.2666174
2024-06-03,0.4463838847003557,227090328.52502474
2024-06-04,0.4568053043504163,275029942.5279008
2024-06-05,0.46141576846237486,274734008.9699261
2024-06-06,0.46167843628047045,276170029.64489585
2024-06-07,0.4581490300594973,258155075.8497083
2024-06-08,0.4494969073060348,747757938.1448193
2024-06-09,0.43671073503746227,340945710.6417836
2024-06-10,0.44421735997515904,312373101.04444635
2024-06-11,0.44100188807184415,436409137.94402504
2024-06-12,0.4218316928344483,607989047.4247239
2024-06-13,0.43762220241775474,456553260.49036
2024-06-14,0.4207464437687136,391764674.66645646
2024-06-15,0.41154227146274974,375427495.3556862
2024-06-16,0.4137189782832436,208305375.63454923
2024-06-17,0.4161881173900786,171400636.08606562
2024-06-18,0.4016365041157662,383924976.153721
2024-06-19,0.3837158471850039,606086895.423496
2024-06-20,0.3832895500930921,295648732.4882794
2024-06-21,0.38398094819436795,286211136.5567941
2024-06-22,0.37591161762785413,274484370.0442534
2024-06-23,0.38469237535960454,251897682.7431874
2024-06-24,0.3797214455498969,206760076.76752472
2024-06-25,0.3777483211044308,393051311.107531
2024-06-26,0.39188412245777754,265186550.79429603
2024-06-27,0.38461487094813124,269500878.0900697
2024-06-28,0.3905384978339942,258776698.8887951
2024-06-29,0.38517566797940805,295648788.38119304
2024-06-30,0.3832573764971923,232727937.34346935
2024-07-01,0.3920398166651658,196743386.11371702
2024-07-02,0.40275736381144805,257983126.2783347
2024-07-03,0.4174072422349273,259226764.96151036
2024-07-04,0.40652983402009474,385253639.2993776
2024-07-05,0.3631609597452494,502836292.30104107
2024-07-06,0.34984106917033775,795077527.7025748
2024-07-07,0.3710080919850898,293872603.77169305
2024-07-08,0.34591024473133264,254417135.5875623
2024-07-09,0.3688631610584225,510512677.84423286
2024-07-10,0.37528127138025436,273879579.8756476
2024-07-11,0.38891558112552815,256036687.98657498
2024-07-12,0.39574540458824514,323634001.9382471
2024-07-13,0.41608542157525613,361088875.796093
2024-07-14,0.44074866384060085,369887970.38780797
2024-07-15,0.4326119985772805,357667615.86121535
2024-07-16,0.44566235835597195,471015709.0998526
2024-07-17,0.4382210455104808,484115409.8709525
2024-07-18,0.43682437381711153,403166393.408727
2024-07-19,0.4239264776922808,352642024.3531141
2024-07-20,0.4386940603749627,355615695.45065564
2024-07-21,0.4378613650729356,251448410.79648545
2024-07-22,0.44643616890440546,347379030.4761174
2024-07-23,0.4263971956952668,543957075.9436297
2024-07-24,0.4102841302793787,346413170.33681905
2024-07-25,0.40667521080338637,369094906.4825945
2024-07-26,0.39463399442581204,384548480.44072604
2024-07-27,0.41761108979349737,298119701.4246426
2024-07-28,0.4185181904594663,517865579.05594456
2024-07-29,0.40743321280108274,313248714.69747025
2024-07-30,0.4039064348172,352952671.87449604
