date,price,volume
2024-06-06,2.5933909750440834e-05,789552721.7883759
2024-06-07,2.5257261209892924e-05,402374784.9268272
2024-06-08,2.3700776800415973e-05,809338470.4160888
2024-06-09,2.324279916653465e-05,377924529.206697
2024-06-10,2.349961517272841e-05,436451538.0574411
2024-06-11,2.291837989467196e-05,470274007.49056786
2024-06-12,2.1609377190429165e-05,810311103.6113323
2024-06-13,2.2209753882210117e-05,806619240.474822
2024-06-14,2.117024337596657e-05,387283409.84369266
2024-06-15,2.028198933362308e-05,428007351.12918663
2024-06-16,2.0757353180541116e-05,225221915.04844138
2024-06-17,2.09116935441559e-05,170504824.51023814
2024-06-18,1.9291360177329448e-05,399547376.05986404
2024-06-19,1.8133924480358637e-05,653315895.8673532
2024-06-20,1.8072203621873837e-05,289852729.97319126
2024-06-21,1.8047418304655327e-05,288307124.69765145
2024-06-22,1.7839778702593458e-05,254753879.65265355
2024-06-23,1.79801231836038e-05,139398112.1730312
2024-06-24,1.749413770579212e-05,150707228.0704284
2024-06-25,1.709600492406837e-05,350287810.2645743
2024-06-26,1.773628964204862e-05,316846231.4776886
2024-06-27,1.710874741889282e-05,208446763.94698924
2024-06-28,1.7527841253196502e-05,218447825.92663658
2024-06-29,1.6952077036943007e-05,274029152.9638176
2024-06-30,1.6869947857056923e-05,109159051.78922153
2024-07-01,1.7228656833518004e-05,162931884.53695944
2024-07-02,1.7074562474458407e-05,195288430.7819104
2024-07-03,1.7229560602776247e-05,157879825.6399011
2024-07-04,1.6387844720395575e-05,239549362.44345537
2024-07-05,1.4638347800570692e-05,345290314.99854684
2024-07-06,1.4960393106119131e-05,538979808.4196261
2024-07-07,1.7370323799705688e-05,420943719.91292065
2024-07-08,1.5468174935110697e-05,379933592.6148415
2024-07-09,1.617798204488057e-05,546590461.0481021
2024-07-10,1.635837553324421e-05,300415573.5737203
2024-07-11,1.6395331236409078e-05,234801784.92603818
2024-07-12,1.622772548747524e-05,215435762.0514373
2024-07-13,1.64721686517563e-05,204085627.82333556
2024-07-14,1.7089194279003572e-05,237480415.73412943
2024-07-15,1.765494651736997e-05,224490284.01011607
2024-07-16,1.9328278834827527e-05,415172343.94323134
2024-07-17,1.9319022799302535e-05,702717981.3408995
2024-07-18,1.8614148249487073e-05,384246293.9904514
2024-07-19,1.7392526944452457e-05,1191337643.5813744
2024-07-20,1.7830273114244233e-05,709503763.7510577
2024-07-21,1.813317712014862e-05,427196942.154323
2024-07-22,1.822569330889521e-05,493793624.0708461
2024-07-23,1.7584544034819113e-05,383062527.2217008
2024-07-24,1.7071088578067315e-05,306297527.92841077
2024-07-25,1.67977174936222e-05,281886292.61036533
2024-07-26,1.6404268457122645e-05,369569098.61341006
2024-07-27,1.6977073781807236e-05,227386343.39750302
2024-07-28,1.7075536077930746e-05,339029720.6128522
2024-07-29,1.679675428161297e-05,134841168.38588235
2024-07-30,1.6652327836536346e-05,240548415.28442705
2024-07-31,1.6409382908820914e-05,162185181.762388
2024-08-01,1.593072290181441e-05,229017323.98654467
2024-08-02,1.5802737259780056e-05,239073966.75230092
2024-08-03,1.4648539226798923e-05,264572478.4210657
2024-08-04,1.4259965801562203e-05,251126453.3246725
2024-08-05,1.3304286890977026e-05,260112295.57440618
2024-08-06,1.3289185774046096e-05,1103663025.9672642
2024-08-07,1.3442780030253279e-05,449376442.54658765
2024-08-08,1.2861815177394277e-05,302070107.972658
2024-08-09,1.431027381323214e-05,341752969.1523906
2024-08-10,1.401710981871266e-05,229978592.53743038
2024-08-11,1.409521538724701e-05,139073282.13065395
2024-08-12,1.3403226552988326e-05,227151974.562555
2024-08-13,1.3924317636523543e-05,264778486.99252948
2024-08-14,1.3888775734078745e-05,181180009.56698853
2024-08-15,1.3620528710986916e-05,177071265.42405584
2024-08-16,1.3275790842003945e-05,200447576.94235688
2024-08-17,1.3206964336046675e-05,171547306.89514875
2024-08-18,1.3368357918446537e-05,96879203.41346845
2024-08-19,1.3254874797750535e-05,112192363.69960864
2024-08-20,1.3360724731209045e-05,196543820.16689336
2024-08-21,1.3654747121327087e-05,227898923.9909675
2024-08-22,1.4090636736438707e-05,201477639.25560263
2024-08-23,1.4045791592740343e-05,192694384.10045472
2024-08-24,1.529007704696785e-05,342216421.243748
2024-08-25,1.5623882039200263e-05,351370945.1613655
2024-08-26,1.5136499398848129e-05,329168826.1278617
2024-08-27,1.4642501927589088e-05,285171686.9304712
2024-08-28,1.376674632054339e-05,421412188.0364538
2024-08-29,1.3863187017487321e-05,373083334.01874495
2024-08-30,1.4076213450818485e-05,311791699.90755486
2024-08-31,1.4019717381525478e-05,339504377.57176936
2024-09-01,1.3828684774055331e-05,148282903.9657232
2024-09-02,1.3160645835895249e-05,231882587.8206427
2024-09-03,1.3653094111161665e-05,234352776.76498383
2024-09-04,1.3101330147811704e-05,217664860.2449002
2024-09-05,1.35649064725869e-05,341373723.186465
2024-09-06,1.3185807951781754e-05,214220282.72074962
2024-09-07,1.2802676792059153e-05,328473412.34518766
2024-09-08,1.2852082167263365e-05,157941054.43961594
2024-09-09,1.3059237910790054e-05,173920029.40791285
2024-09-10,1.3535528233768552e-05,277632220.3610493
2024-09-11,1.3550015326035938e-05,208166610.93233776
2024-09-12,1.3273881098870151e-05,246346727.21485564
2024-09-13,1.3524929715888761e-05,198182069.6583809
2024-09-14,1.3989433503267259e-05,243165434.09572166
2024-09-15,1.3737351180323727e-05,172140049.8445922
2024-09-16,1.3397527836387409e-05,161861645.5042986
2024-09-17,1.3180083985468964e-05,223065034.48238665
2024-09-18,1.3309007400899293e-05,184753496.4745929
2024-09-19,1.365416138386544e-05,263101023.98551947
2024-09-20,1.4127511687534404e-05,448018473.4061386
2024-09-21,1.4353491954336976e-05,315884487.52311593
2024-09-22,1.5001616300513328e-05,313231343.3797961
2024-09-23,1.4547832315012221e-05,304907726.3674296
2024-09-24,1.4497092239569903e-05,300770922.03554714
2024-09-25,1.484443265240357e-05,330273131.7574962
2024-09-26,1.5232258866648938e-05,598372884.0928627
2024-09-27,1.866105831674217e-05,1835183244.1522243
2024-09-28,2.0376177442555914e-05,2219653927.2465587
2024-09-29,1.9708579864844396e-05,1282700733.2486913
2024-09-30,1.9360159838006625e-05,879200945.274443
2024-10-01,1.756362428181764e-05,874969594.8510231
2024-10-02,1.6423610019837146e-05,1075159147.4232976
2024-10-03,1.625234666103557e-05,755701712.0078353
2024-10-04,1.603879392822249e-05,553477623.2641588
2024-10-05,1.740323052106291e-05,764203739.5968786
2024-10-06,1.744673134525274e-05,515506234.5529788
2024-10-07,1.8119779801290774e-05,642642765.5217229
2024-10-08,1.751584614986218e-05,796658272.3293071
2024-10-09,1.7252225555485466e-05,464900720.03050596
2024-10-10,1.6927216944028262e-05,487512908.9035451
2024-10-11,1.6731984900008798e-05,404012276.93488085
2024-10-12,1.76267956341994e-05,599534034.2686335
2024-10-13,1.7849994271659255e-05,402805924.33232945
2024-10-14,1.7580968389623642e-05,366700095.0987587
2024-10-15,1.8706333544379907e-05,640002579.1920774
2024-10-16,1.8177745455238556e-05,726370722.7526914
2024-10-17,1.856522634115258e-05,834938764.3918886
2024-10-18,1.8172144816924293e-05,532040998.1654968
2024-10-19,1.8797623052059682e-05,788543213.9960054
2024-10-20,1.9051250670433064e-05,684585227.8618712
2024-10-21,1.896500809984593e-05,410239718.65339446
2024-10-22,1.8365628648517334e-05,627429523.5186496
2024-10-23,1.8128734220483324e-05,398439562.5565156
2024-10-24,1.767427823222995e-05,412856889.3989823
2024-10-25,1.8050032364171034e-05,381855806.88965064
2024-10-26,1.650910800005972e-05,491625641.9906015
2024-10-27,1.7002225032127885e-05,357614367.5297046
2024-10-28,1.7218632870356215e-05,257757485.92214486
2024-10-29,1.8215711402917834e-05,681820117.8021797
2024-10-30,1.909856605459018e-05,1154121214.6578183
2024-10-31,1.8449857864422273e-05,663166241.5963138
2024-11-01,1.793105769050979e-05,703095557.2178392
2024-11-02,1.7595781864894426e-05,550138164.9912887
2024-11-03,1.742647866449783e-05,256615251.7968413
2024-11-04,1.69293233001471e-05,428374366.7100048
2024-11-05,1.681494793260383e-05,418463895.93283826
2024-11-06,1.783060105024382e-05,772179091.5371228
2024-11-07,1.9068693732702002e-05,1723708778.287516
2024-11-08,1.9131450252983867e-05,912216821.01139
2024-11-09,1.903545273676973e-05,915307393.0736306
2024-11-10,2.034172591202577e-05,1111129292.6162565
2024-11-11,2.6112762913500027e-05,8695672266.072111
2024-11-12,2.780124120163813e-05,6879853236.072589
2024-11-13,2.6859141258263585e-05,7987692356.639993
2024-11-14,2.586440780386822e-05,6243392749.195294
2024-11-15,2.3250247830639297e-05,3472779687.102228
2024-11-16,2.5406667406111175e-05,2232618407.9127192
2024-11-17,2.4625923834196316e-05,1924772677.1877322
2024-11-18,2.480656841606612e-05,1895524698.5406692
2024-11-19,2.4858137891809118e-05,2027373722.3632705
2024-11-20,2.481706505394599e-05,2106038698.0830853
2024-11-21,2.395035014852415e-05,1433921050.7712135
2024-11-22,2.479718198026255e-05,1481199118.2358973
2024-11-23,2.539073499608861e-05,1950375733.4942667
2024-11-24,2.592927490258391e-05,4181035291.068199
2024-11-25,2.5729573981322355e-05,2728871977.539677
2024-11-26,2.4776679621964193e-05,1652943219.5927367
2024-11-27,2.4341679599630158e-05,1004359305.4403182
2024-11-28,2.5715313130337106e-05,1030772300.8774147
2024-11-29,2.55144864573133e-05,1021408716.5900823
2024-11-30,2.6070296691565355e-05,1159040893.558587
2024-12-01,2.6774551869267625e-05,1645785287.38262
2024-12-02,3.081623891245414e-05,8356213393.316411
2024-12-03,2.9763537418447512e-05,4396617604.40874
2024-12-04,2.8689895625885802e-05,3336127252.2850204
2024-12-05,3.2842320597983906e-05,4443196440.591513
2024-12-06,3.0622896536274784e-05,5005452378.460151
2024-12-07,3.0848835521496716e-05,1837398800.5944355
2024-12-08,3.206291000937854e-05,2419815881.328114
2024-12-09,3.2253125342434515e-05,2077937741.435265
2024-12-10,2.7408966143168943e-05,3341903590.929778
2024-12-11,2.7155903334865192e-05,3040610164.802587
2024-12-12,2.8790349859485374e-05,2011455100.6576715
2024-12-13,2.8131687514448915e-05,1527805312.178744
2024-12-14,2.8453217183330948e-05,975132370.8351926
2024-12-15,2.745259754577616e-05,912153652.3000273
2024-12-16,2.7943864222898106e-05,656454804.0203631
2024-12-17,2.724954947915019e-05,979598294.0760771
2024-12-18,2.6283935018074104e-05,704096734.6568404
2024-12-19,2.4048944845057466e-05,1296058976.650975
2024-12-20,2.1705275594216898e-05,1622057880.3212247
2024-12-21,2.2515397826907448e-05,1717475210.9646518
2024-12-22,2.171082402945258e-05,1028941184.8847066
2024-12-23,2.1470500849834685e-05,627421373.1024023
2024-12-24,2.2469064508327866e-05,714527518.6753346
2024-12-25,2.3541701130944153e-05,624858014.0838653
2024-12-26,2.2887408329380538e-05,576227276.8518229
2024-12-27,2.151598972336132e-05,511015851.4780561
2024-12-28,2.1622826686277773e-05,468042375.38966274
2024-12-29,2.213338621258935e-05,313910950.0163809
2024-12-30,2.138685558037187e-05,387252123.647975
2024-12-31,2.109678674523057e-05,502101683.8692236
2025-01-01,2.1167962860845775e-05,477095343.78173476
2025-01-02,2.1608336015558518e-05,342270336.4078926
2025-01-03,2.2889054414177347e-05,560781149.5272583
2025-01-04,2.4379405300308433e-05,712662396.4326174
2025-01-05,2.4327078842405968e-05,580677710.0451607
2025-01-06,2.3944194146974867e-05,418242726.09733075
2025-01-07,2.403150681020591e-05,571869682.9445761
2025-01-08,2.1828037165130384e-05,754403241.8587847
2025-01-09,2.1302552737084754e-05,614326489.7907437
2025-01-10,2.108403372283354e-05,514685665.00466585
2025-01-11,2.1581616967285887e-05,458715983.25313526
2025-01-12,2.2212586420212886e-05,394270859.76061785
2025-01-13,2.153169093043295e-05,280780521.3965362
2025-01-14,2.1203341058920377e-05,611955897.0940037
2025-01-15,2.164308152690397e-05,323902612.09272766
2025-01-16,2.283435722181773e-05,573936803.0383416
2025-01-17,2.1998408479531475e-05,463253527.2411236
2025-01-18,2.4222138688772824e-05,1058760598.0681534
2025-01-19,2.271964905736459e-05,697109115.9969524
2025-01-20,2.0292941420535845e-05,1325504426.1392498
2025-01-21,2.027424612363711e-05,1185821275.4094336
2025-01-22,2.090194963438395e-05,634521921.7565223
2025-01-23,2.0181738875930192e-05,290532527.0169023
2025-01-24,2.0147707571149698e-05,404555451.5065852
2025-01-25,1.9911887954216567e-05,296430329.0882777
2025-01-26,1.99756547601229e-05,179459943.51769036
2025-01-27,1.907583837811119e-05,181979036.35063133
2025-01-28,1.8937559569613283e-05,560361026.0386686
2025-01-29,1.7968049667482056e-05,292831835.4013573
2025-01-30,1.8301175608699826e-05,300925722.5472597
2025-01-31,1.868444404782593e-05,243083937.86118034
2025-02-01,1.8874176613459652e-05,332181418.91979724
2025-02-02,1.768461049418517e-05,272991392.43676144
2025-02-03,1.5461478424456613e-05,685770679.1199425
2025-02-04,1.6758652321727645e-05,1559046671.7814248
2025-02-05,1.5795483129033613e-05,593940678.561576
2025-02-06,1.5768798822590807e-05,369788294.2510844
2025-02-07,1.484594708761407e-05,336198247.7150499
2025-02-08,1.5094685840596346e-05,331529437.1170631
2025-02-09,1.596017626980966e-05,249354967.01999313
2025-02-10,1.5698371787074686e-05,230836294.67303368
2025-02-11,1.5793461323522236e-05,203478238.24261793
2025-02-12,1.5700233749412447e-05,269520290.51919454
2025-02-13,1.7009109329531596e-05,441016725.8899914
2025-02-14,1.6306311871297802e-05,276306059.1679844
2025-02-15,1.67319408149635e-05,291730775.66833925
2025-02-16,1.6326046103467224e-05,180462049.10647082
2025-02-17,1.596285016010297e-05,147102631.21649447
2025-02-18,1.5733564465184877e-05,221991375.2865308
2025-02-19,1.52157279950267e-05,217203789.90543178
2025-02-20,1.539324097033591e-05,160824740.1830075
2025-02-21,1.55682197532666e-05,153177105.017363
2025-02-22,1.508598865386535e-05,231719946.82279426
2025-02-23,1.5620460732317345e-05,135385564.10074487
2025-02-24,1.547576272647116e-05,116844458.54357614
2025-02-25,1.3618030815978713e-05,358729592.1603741
2025-02-26,1.4089719762457831e-05,457438179.77279913
2025-02-27,1.4370458550186235e-05,258676880.34202722
2025-02-28,1.4430994615339297e-05,197623342.08205026
2025-03-01,1.3943722124082336e-05,361544391.2150996
2025-03-02,1.3640458975857407e-05,147086458.86024448
2025-03-03,1.5132756888953644e-05,361818124.9541392
2025-03-04,1.2907393628072152e-05,385067576.4570483
2025-03-05,1.3083873433257073e-05,429942623.71271515
2025-03-06,1.3381158617652502e-05,183366724.903404
2025-03-07,1.3422366670975495e-05,196589011.55489463
2025-03-08,1.3131245997973966e-05,322284453.19018173
2025-03-09,1.2653599706487787e-05,164410722.31920853
2025-03-10,1.165679097262232e-05,239725246.72035897
2025-03-11,1.153067141105278e-05,389489289.30847025
2025-03-12,1.2038148674217478e-05,360996707.29389054
2025-03-13,1.2333986592517118e-05,243346136.12861112
2025-03-14,1.2011532680643099e-05,173076150.69418648
2025-03-15,1.2808661594578358e-05,189178287.78197882
2025-03-16,1.2831691418540111e-05,109149931.77287394
2025-03-17,1.3132370821439797e-05,294387270.64380157
2025-03-18,1.2965744115930261e-05,207058088.88657385
2025-03-19,1.2546060675609051e-05,138413918.74110904
2025-03-20,1.2961183289692163e-05,186689530.86882612
2025-03-21,1.2954482920674014e-05,156803296.86718497
2025-03-22,1.2519691846575462e-05,135086593.28929403
2025-03-23,1.2787074687355521e-05,102676916.10019438
2025-03-24,1.2922105813633066e-05,118626366.0307166
2025-03-25,1.348800162100368e-05,204843458.34550005
2025-03-26,1.3880329274646209e-05,212843676.29485202
2025-03-27,1.4221391033508157e-05,595788829.4330822
2025-03-28,1.4044517268829418e-05,274923165.6175952
2025-03-29,1.32462140755763e-05,232403141.38119936
2025-03-30,1.270291625466776e-05,187010638.29086614
2025-03-31,1.243602342493055e-05,163154108.9482225
2025-04-01,1.2390635057577875e-05,197945432.99634594
2025-04-02,1.2691439778989097e-05,178458640.69970518
2025-04-03,1.2077907889822484e-05,327321676.93059313
2025-04-04,1.2210812486559267e-05,211398257.53746435
2025-04-05,1.2298070463239545e-05,252483289.11692482
2025-04-06,1.2350187150446806e-05,101785791.44735204
2025-04-07,1.1278792221279534e-05,222291704.5461086
2025-04-08,1.1424414472972747e-05,485526798.33798546
2025-04-09,1.0642205473282942e-05,241854891.1366028
2025-04-10,1.1932797042260414e-05,351257027.2950817
2025-04-11,1.1652414027968119e-05,204690091.16711974
2025-04-12,1.2212373307554956e-05,166207884.24034432
2025-04-13,1.2535122203826666e-05,136154884.68690166
2025-04-14,1.2031922064858476e-05,146100122.7256391
2025-04-15,1.1995910489242668e-05,162500117.97522706
2025-04-16,1.167358433250535e-05,125260622.75036421
2025-04-17,1.1843907082150025e-05,137841629.095688
2025-04-18,1.1793116043980854e-05,108793859.6848351
2025-04-19,1.2283347585492173e-05,110174565.00081736
2025-04-20,1.2351618027344314e-05,87363882.72064298
2025-04-21,1.2349940485017293e-05,104379081.72448581
2025-04-22,1.2327016933602889e-05,147076520.18341267
