date,price,volume
2024-04-23,0.00017644011888225496,209426496.2672127
2024-04-24,0.00019277385038513872,382107715.5093653
2024-04-25,0.00018420650034667627,321505597.77263457
2024-04-26,0.0001874607461077261,270998194.24716645
2024-04-27,0.0001824887851091003,193373011.79162946
2024-04-28,0.00017365491385049365,141026688.9052189
2024-04-29,0.00016975455319845678,119713890.02485095
2024-04-30,0.00017041982850624974,128028564.50763036
2024-05-01,0.00015670321326757779,138989035.25879988
2024-05-02,0.0001589408858637806,201017504.8752756
2024-05-03,0.00016424872326968365,194827258.8404838
2024-05-04,0.00017462287177695006,181102382.1098867
2024-05-05,0.0001922580508243136,349094217.9135034
2024-05-06,0.0001877189418163389,173790476.1597239
2024-05-07,0.00017915751984838615,222695413.19089925
2024-05-08,0.0001722365603609169,130777525.17366314
2024-05-09,0.00017035173393159623,148840920.48526937
2024-05-10,0.00017975651470118444,180677586.7288629
2024-05-11,0.00016883329991835885,149996518.16390756
2024-05-12,0.00016941481068872858,96077629.37308572
2024-05-13,0.0001695972947768394,70666742.75521494
2024-05-14,0.00018260407954631748,330215864.63585156
2024-05-15,0.00018857626529460088,519612071.71064717
2024-05-16,0.0002116362180271675,702566339.4786795
2024-05-17,0.00020650239033997146,326588302.46839195
2024-05-18,0.0002108435977623004,266902395.56379196
2024-05-19,0.00020384097854889353,173347910.25389525
2024-05-20,0.0001930242226572869,131802179.63349225
2024-05-21,0.00021468460522457448,224954842.3715648
2024-05-22,0.00023012086286490566,437181393.94760996
2024-05-23,0.00022305606109907232,441259507.1823592
2024-05-24,0.0002265124933944429,412787119.2338563
2024-05-25,0.00022047793110486268,236563762.5927616
2024-05-26,0.00022477129077880882,307934242.3598673
2024-05-27,0.00022502866786548248,226962076.61225218
2024-05-28,0.0002774480069279288,960541131.4625471
2024-05-29,0.0002950480299033122,1182807650.1634607
2024-05-30,0.0002677913686251444,553720445.5491451
2024-05-31,0.00024842381170430555,581172239.1463786
2024-06-01,0.0002562607401015423,413194426.6990234
2024-06-02,0.0002525955149935924,252646125.0005175
2024-06-03,0.00024392894956860677,252153188.51068768
2024-06-04,0.0002688457531039397,617110127.143167
2024-06-05,0.00029532413911624545,605055777.9457815
2024-06-06,0.00030890382390131476,1122639026.727438
2024-06-07,0.0003223878709503972,624408461.0128807
2024-06-08,0.00028289486549400904,619048657.8401936
2024-06-09,0.00027965661681606815,394030114.97541076
2024-06-10,0.0002796294957232153,327498038.8907764
2024-06-11,0.0002650642987840673,326822598.26219296
2024-06-12,0.0002369635265692604,458695029.18310356
2024-06-13,0.00021879081436405716,687853653.3612883
2024-06-14,0.00020544752723998562,410022649.8764323
2024-06-15,0.00020069227339502812,344156094.06672156
2024-06-16,0.00020271971998217183,195832689.3978349
2024-06-17,0.0002070511048273811,179975803.51353016
2024-06-18,0.00018192965313494305,306209776.9836217
2024-06-19,0.0001680725530902173,348667739.3819552
2024-06-20,0.0001713047373831498,269306550.78922474
2024-06-21,0.00017545949370030114,347003054.6771586
2024-06-22,0.00016966101595207147,286801581.20842886
2024-06-23,0.00017025645492488336,172340034.70483324
2024-06-24,0.00015801245335022476,202683409.04853913
2024-06-25,0.00016815459021583124,348101282.9541216
2024-06-26,0.00017796572568718925,347016815.0628272
2024-06-27,0.00016729607320403844,241104093.2462544
2024-06-28,0.00017334149345077311,220414784.88509244
2024-06-29,0.00016350426420945022,188593091.76939574
2024-06-30,0.000163732059306347,142867250.85302252
2024-07-01,0.000171259582911123,193457397.4877941
2024-07-02,0.00017026946959602043,243452835.04092163
2024-07-03,0.00018240405570480998,370680463.1685189
2024-07-04,0.00016264348547534812,338109420.9284049
2024-07-05,0.00014197454444843087,322773387.0098902
2024-07-06,0.0001386777498478756,452264400.18214273
2024-07-07,0.0001520701327309375,222695436.73334354
2024-07-08,0.00013578350117059642,240470275.2613409
2024-07-09,0.00014193716193372456,360610974.7186249
2024-07-10,0.0001440740123875504,237746948.86336344
2024-07-11,0.00014931614055981507,235073860.64053753
2024-07-12,0.0001433217673168603,221631697.10511658
2024-07-13,0.00014046932150265238,185484570.78274438
2024-07-14,0.00014223653550648614,149713714.56151783
2024-07-15,0.00015199620293196203,194468998.99262866
2024-07-16,0.00018366887777858937,501049344.1440703
2024-07-17,0.00018949636845073633,588259890.120403
2024-07-18,0.00017981620669437514,309465391.5520201
2024-07-19,0.00017395014854946721,294861041.92964846
2024-07-20,0.00019031487969156544,355814253.3932862
2024-07-21,0.00020048996713220818,453915214.57688016
2024-07-22,0.0002056803625430063,394404674.397638
2024-07-23,0.00019359862206505288,549111982.4407928
2024-07-24,0.0001857904431833341,302494674.4660838
2024-07-25,0.0001793200324028685,272456338.3118033
2024-07-26,0.00017485561082415614,298816762.60908836
2024-07-27,0.0001809116193242815,220757535.31144843
2024-07-28,0.00017828518903950332,244560341.35790938
2024-07-29,0.000172907768814653,150396779.64384124
2024-07-30,0.00017191826621508358,208693201.84760034
2024-07-31,0.00016717802934392023,177614539.22398353
2024-08-01,0.0001615147652267322,203807800.44540417
2024-08-02,0.00015796416781603667,258414144.89940122
2024-08-03,0.00014130988734695912,256816766.1654452
2024-08-04,0.00013092464008712955,225826992.8687753
2024-08-05,0.00012160726376065354,246326827.59697726
2024-08-06,0.00011013664897214007,636590624.8949877
2024-08-07,0.00012088628949132804,301426225.3765694
2024-08-08,0.00011797468019015387,435057631.282504
2024-08-09,0.000132670100719668,347902866.41412705
2024-08-10,0.00012891495330169165,230498302.93313476
2024-08-11,0.00012646481768449662,155160426.38125494
2024-08-12,0.00011760255047450291,189049294.61375326
