date,price,volume,price_change_pct,volume_change_pct,is_pump,is_dump
2024-04-23,0.1611571048164074,1342124804.28536,,,False,False
2024-04-24,0.1599231252618466,1087380588.9610057,-0.7656997536450993,-18.980665174428236,False,False
2024-04-25,0.1513128620074721,1552476420.1463947,-5.384001369580959,42.77212927166458,False,False
2024-04-26,0.1515447847025509,1103803990.9510856,0.15327361600452338,-28.900434388111385,False,False
2024-04-27,0.1478287236469105,903530328.9880874,-2.4521207133153533,-18.143951607788043,False,False
2024-04-28,0.1479712026258469,862788251.2034055,0.09638111959671125,-4.509209760596655,False,False
2024-04-29,0.1466694197426737,648095775.8323567,-0.8797542089759358,-24.883565008169573,False,False
2024-04-30,0.1434640159038146,1085608282.782401,-2.18546159416384,67.50738444300801,False,False
2024-05-01,0.133401410771534,1422725149.4415252,-7.014027224099928,31.053269582201203,False,False
2024-05-02,0.1301896509205259,2241339745.395361,-2.407590618744382,57.53849197613283,False,False
2024-05-03,0.1322285073485185,1414713759.7498312,1.5660664373677413,-36.880887306074925,False,False
2024-05-04,0.1459853742300544,1343946354.003907,10.403858560753875,-5.0022419912306715,False,False
2024-05-05,0.1599547643282023,2801320942.9880314,9.56903400208704,108.4399376985763,True,False
2024-05-06,0.1608746563475617,1564164212.1717498,0.5750951046834318,-44.163334226769,False,False
2024-05-07,0.156536480034457,1817376304.8210835,-2.6966188532097313,16.188331805505495,False,False
2024-05-08,0.1502555456147171,1188542444.6092875,-4.012441328920469,-34.601191758891304,False,False
2024-05-09,0.1435015535965297,1155433008.808717,-4.495003489259486,-2.7857175779241627,False,False
2024-05-10,0.1520845993044255,1099544408.9699128,5.981151766501425,-4.837026414575685,False,False
2024-05-11,0.1440536562614585,1055816392.8182676,-5.280576126509418,-3.9769213316823593,False,False
2024-05-12,0.142809402586098,536720267.4745859,-0.8637432104480314,-49.16537845733478,False,False
2024-05-13,0.1411575328838216,597400477.8691059,-1.1566953382362244,11.305742315272882,False,False
2024-05-14,0.1484180481975252,1893014470.244958,5.143554981000764,216.87528557011447,True,False
2024-05-15,0.1454218003911463,1573536856.1645098,-2.0187893876567276,-16.876659904195424,False,False
2024-05-16,0.1557098461153148,1460735574.7373092,7.074624091089765,-7.168645652327033,False,False
2024-05-17,0.1497110745008862,1154124392.102251,-3.8525319779624367,-20.990190691439647,False,False
2024-05-18,0.1556713969998671,951198300.95798,3.9812168330577435,-17.582688012913305,False,False
2024-05-19,0.1529847672385222,664366046.3899801,-1.7258339124092248,-30.15483251800626,False,False
2024-05-20,0.1490527131824476,665096141.8800977,-2.570225864346387,0.10989355854122973,False,False
2024-05-21,0.1652351423506683,1354274363.2073774,10.856849783346556,103.62084184988754,True,False
2024-05-22,0.1707705345012675,2561530643.8211794,3.350009006468957,89.14414341822234,False,False
2024-05-23,0.166107093663027,1659358907.0757198,-2.7308228857279127,-35.22002514089151,False,False
2024-05-24,0.1596177843493101,1890104533.667718,-3.9067020983952983,13.90570934401647,False,False
2024-05-25,0.1635409716312501,2470188158.5621576,2.4578635130997784,30.690557826915345,False,False
2024-05-26,0.1728990726227605,1313262487.682737,5.722175243406857,-46.835528170973085,False,False
2024-05-27,0.1662092612183842,1124047972.5209289,-3.869200281352836,-14.407973800856745,False,False
2024-05-28,0.1691269099380274,1162225141.925964,1.7554068276674828,3.3964003617580785,False,False
2024-05-29,0.1650149301907345,1195417951.598318,-2.431298336142751,2.855970712985001,False,False
2024-05-30,0.1636939307551975,1276072362.3915806,-0.8005332814491894,6.746963326544031,False,False
2024-05-31,0.1595109266325335,1246129241.373527,-2.5553813164396755,-2.3465065070396918,False,False
2024-06-01,0.1591155258903977,831262884.6032069,-0.24788317044053265,-33.29240202348836,False,False
2024-06-02,0.1601530797283416,458029420.6882084,0.6520757997296789,-44.89957037997154,False,False
2024-06-03,0.157016376418797,509609863.4381308,-1.9585657140438473,11.261382003020803,False,False
2024-06-04,0.1582193183614468,752793559.6767981,0.76612514572445,47.719581916646135,False,False
2024-06-05,0.1615428704986259,668890586.1667435,2.1005981896512482,-11.145548793759241,False,False
2024-06-06,0.163507978893958,733579744.7071618,1.2164624717058148,9.671112118820036,False,False
2024-06-07,0.1601679465397725,787716169.4557996,-2.0427335575786354,7.379760024623994,False,False
2024-06-08,0.1483069381327255,1381300164.6140766,-7.405357103770893,75.35506038531108,False,True
2024-06-09,0.1461091512190344,781683797.0190542,-1.481917799236221,-43.40956317503589,False,False
2024-06-10,0.1467776561880159,606247857.6045299,0.4575380552169106,-22.44333835286699,False,False
2024-06-11,0.1448341853623411,702056069.3465934,-1.3240917426732057,15.80347221689673,False,False
2024-06-12,0.138050634389369,1300845977.156508,-4.683667019634397,85.2908954077145,False,False
2024-06-13,0.146085488926331,1292581334.3557217,5.820222828024013,-0.6353283129530651,False,False
2024-06-14,0.140989786350885,800915999.5780656,-3.4881647813874928,-38.03747754277477,False,False
2024-06-15,0.1349511625092175,873884427.9170055,-4.2830221946992815,9.110621885114135,False,False
2024-06-16,0.1365589366931579,501291288.2135374,1.191374830750802,-42.636431981238374,False,False
2024-06-17,0.1368327611218202,393701399.78906095,0.2005173995148768,-21.462549011752596,False,False
2024-06-18,0.1288811508177537,962751054.850534,-5.811188957144031,144.53838756132464,False,True
2024-06-19,0.1221457059398851,1444125728.6074371,-5.226089955848511,49.99991133031125,False,False
2024-06-20,0.1222094920280254,652055993.3523949,0.05222131031910049,-54.847699169436645,False,False
2024-06-21,0.1243971253675998,748898928.1328917,1.7900682698793302,14.85193538097873,False,False
2024-06-22,0.1240260240928006,639224895.6608943,-0.2983198154318911,-14.644704158601197,False,False
2024-06-23,0.1237643539174188,347152934.39902455,-0.21098005623885197,-45.691581045180776,False,False
2024-06-24,0.1220685633399386,442120969.2720764,-1.3701768916530743,27.356252954466953,False,False
2024-06-25,0.1191465415632318,985468535.3078718,-2.3937545398723947,122.89567873932374,False,False
2024-06-26,0.1261215773027657,811718660.529724,5.854165507466447,-17.63119455902936,False,False
2024-06-27,0.1226179711511218,548062898.1619759,-2.7779593520569246,-32.48117545994169,False,False
2024-06-28,0.1269066155702451,630945650.0242836,3.4975659594283393,15.122853989983543,False,False
2024-06-29,0.122822791124433,644207174.6911759,-3.217976011307011,2.1018489732644863,False,False
2024-06-30,0.1216339420046335,296118066.9421948,-0.9679385307203026,-54.033721048799286,False,False
2024-07-01,0.1244262842940218,379822254.6624731,2.2956933265238844,28.2671667367794,False,False
2024-07-02,0.1233562514746479,460412942.7042293,-0.8599732969967966,21.218000539060753,False,False
2024-07-03,0.1249818083345973,418357315.1436524,1.3177742031853734,-9.134327830482725,False,False
2024-07-04,0.118501474565196,657450943.1231261,-5.1850216089467605,57.1505790205618,False,True
2024-07-05,0.1048447546961304,1144361378.777649,-11.524514711040224,74.06034484360534,False,True
2024-07-06,0.1058355227943678,1731535975.6821628,0.9449858518043364,51.310242358205514,False,False
2024-07-07,0.1133591705353609,858389592.8825883,7.108811429609618,-50.42611849029508,False,False
2024-07-08,0.104006864496734,649702979.4455148,-8.250153908553493,-24.311410013287283,False,False
2024-07-09,0.1074962464370264,1040715424.5443174,3.3549534996336394,60.183261808728325,False,False
2024-07-10,0.1075070455789423,586788336.8887604,0.01004606418719689,-43.61683097512572,False,False
2024-07-11,0.1079439987297345,563764968.3101348,0.40644140896917147,-3.923624095989875,False,False
2024-07-12,0.1066673916386801,554089205.6735662,-1.1826568462140363,-1.7162759625826474,False,False
2024-07-13,0.1076050783154721,481155140.608932,0.8790752847583239,-13.162874193871643,False,False
2024-07-14,0.1121753439487823,511037035.05479777,4.247258312392366,6.21044896414249,False,False
2024-07-15,0.1156628199119613,563795257.8487327,3.1089505415480057,10.323757218158903,False,False
2024-07-16,0.1252296467009494,864205890.8280599,8.271306886923613,53.283639547732406,True,False
2024-07-17,0.1250423087320959,1001637168.7976449,-0.1495955421010442,15.902608328427604,False,False
2024-07-18,0.1218189053213172,737161134.9570054,-2.577850204033638,-26.404374965249524,False,False
2024-07-19,0.1194662119091679,728745558.7418016,-1.9313040171750728,-1.1416196291594516,False,False
2024-07-20,0.125457971610212,786013598.7996689,5.015442948504756,7.858441038974151,False,False
2024-07-21,0.1345326743337787,1208802266.138944,7.233261152795523,53.78897616846843,True,False
2024-07-22,0.1401207896213011,1336401337.6364136,4.153723484049787,10.555826628703802,False,False
2024-07-23,0.1380499284433592,1577710181.2340684,-1.4779114387941439,18.056614940571556,False,False
2024-07-24,0.1305554120570819,992568649.8349824,-5.428844817802448,-37.088024046431286,False,False
2024-07-25,0.1280188036652491,825645018.7862632,-1.9429362229148706,-16.8173386371281,False,False
2024-07-26,0.1251714860001309,1042779687.061306,-2.2241401915952363,26.298792257505642,False,False
2024-07-27,0.1343472250825722,872110973.3220793,7.330534593502969,-16.366708697615138,False,False
2024-07-28,0.1320740250753848,1380975270.2767427,-1.6920334646214452,58.34857174383181,False,False
2024-07-29,0.1300015858901178,856046743.7168617,-1.569149712885709,-38.011435675795056,False,False
