date,price,volume,price_change_pct,volume_change_pct,is_pump,is_dump
2024-04-23,66841.66685207361,27748586313.20611,,,False,False
2024-04-24,66406.95244392671,23232230785.20184,-0.6503644038515111,-16.27598421421146,False,False
2024-04-25,64279.51812857524,30939903322.025894,-3.2036319045778416,33.17663554605177,False,False
2024-04-26,64486.183359158975,24705345525.57077,0.3215102362316369,-20.150540651550088,False,False
2024-04-27,63802.330049258766,23302057197.88468,-1.0604648535197936,-5.680099985785036,False,False
2024-04-28,63517.248743409626,19190483386.063877,-0.4468195842205813,-17.64468165580696,False,False
2024-04-29,63030.433616681854,16180294651.046637,-0.7664298066409558,-15.685841124790212,False,False
2024-04-30,63797.67963589958,27242983698.21234,1.2172627970223227,68.37136953158085,False,False
2024-05-01,60749.47209216387,39533113322.04938,-4.7779285408688255,45.11300876578912,False,False
2024-05-02,58297.57407532549,51109380171.69261,-4.0360811911559935,29.282456849121054,False,False
2024-05-03,59135.1733607733,28255509745.49032,1.4367652492118355,-44.715608660149854,False,False
2024-05-04,62839.34073569376,33591665812.212437,6.263898733029816,18.88536471218252,False,False
2024-05-05,63820.451902924986,20510614461.479218,1.5613008598512224,-38.9413595141731,False,False
2024-05-06,64010.00865210892,18115695040.201984,0.2970156799771084,-11.67648792665431,False,False
2024-05-07,63172.48129551341,17917770174.27797,-1.3084318753140978,-1.0925601556262876,False,False
2024-05-08,62363.057191718624,19925137720.849453,-1.2812922449704,11.203221868830425,False,False
2024-05-09,61215.50400879193,20303831135.373127,-1.8401169451953692,1.9005811645026238,False,False
2024-05-10,63148.59994309703,25837724247.550423,3.1578534974203043,27.255413400952698,False,False
2024-05-11,60888.21674957157,23987518755.480534,-3.5794668378432593,-7.160868636661377,False,False
2024-05-12,60776.97207917213,12120618802.065384,-0.18270311784130966,-49.47114403278524,False,False
2024-05-13,61507.05400412135,13045696108.912676,1.2012476106874281,7.6322613717515475,False,False
2024-05-14,62878.783300729294,27740460083.60181,2.230198338740186,112.64070427525775,False,False
2024-05-15,61569.1130057734,21581895152.31416,-2.0828492954326983,-22.200658939064088,False,False
2024-05-16,66220.51831432826,38101793065.15294,7.554770698286162,76.54516805057968,True,False
2024-05-17,65260.879803346186,29114585833.34968,-1.449155843853367,-23.58736035449932,False,False
2024-05-18,67053.12326509564,25397793918.99353,2.7462753599861056,-12.76608204434323,False,False
2024-05-19,66912.61861403697,13025487675.845127,-0.2095422915695977,-48.71409809296813,False,False
2024-05-20,66252.71259591613,9072734600.009218,-0.9862205840833749,-30.34629623247057,False,False
2024-05-21,71430.29700215145,35923476641.4359,7.814901765327065,295.94982356696954,True,False
