date,price,volume,price_change_pct,volume_change_pct,is_pump,is_dump
2024-04-23,2.025282707745467e-05,177938019.48607513,,,False,False
2024-04-24,2.462738514672155e-05,323037059.328646,21.599740384573842,81.54470880458791,True,False
2024-04-25,2.444609493406261e-05,612606928.1426232,-0.7361326083905051,89.63982937926001,False,False
2024-04-26,2.716194452631166e-05,535086760.5411415,11.109543669753364,-12.654144777062326,False,False
2024-04-27,2.550220966636485e-05,412570466.4244147,-6.110515608847633,-22.896528778403002,False,False
2024-04-28,2.464654054743054e-05,327697814.67019075,-3.355274425740684,-20.57167409237547,False,False
2024-04-29,2.5022412146676957e-05,281413933.0592867,1.5250481037007102,-14.123951866290641,False,False
2024-04-30,2.5472205288681643e-05,273598037.9167481,1.7975610799153774,-2.7773660875888506,False,False
2024-05-01,2.267134071658068e-05,266828177.16355604,-10.99576789821769,-2.4743820550540807,False,False
2024-05-02,2.299795792781072e-05,397323089.6074303,1.4406612088502024,48.90597156232326,False,False
2024-05-03,2.536443449717124e-05,403784734.4474484,10.289942162642252,1.6262948237925068,False,False
2024-05-04,2.7181280610577e-05,415018737.0772904,7.1629671602116085,2.7821761625572705,False,False
2024-05-05,2.7532071086071582e-05,353134267.95767,1.2905590451028237,-14.91124703319009,False,False
2024-05-06,2.6387975241945692e-05,209498158.9416316,-4.155502288764201,-40.6746447595553,False,False
2024-05-07,2.4942593342437675e-05,293167312.1726052,-5.477426313522049,39.937894277288024,False,False
2024-05-08,2.3802230688942595e-05,167291566.78158846,-4.571949026466515,-42.93648717456813,False,False
2024-05-09,2.349313625738029e-05,153407640.70427683,-1.298594386390417,-8.299238475922778,False,False
2024-05-10,2.4611628523839635e-05,194971626.4849105,4.760932104618321,27.093817224369122,False,False
2024-05-11,2.2906538634525997e-05,220490574.31147087,-6.927984824986422,13.088544362394883,False,False
2024-05-12,2.2860076470147293e-05,109287266.72457796,-0.20283363244009145,-50.43449495931929,False,False
2024-05-13,2.280643750955238e-05,73015544.17075133,-0.23464033755513647,-33.189340021868595,False,False
2024-05-14,2.332390321892904e-05,288151977.8713061,2.2689458147942654,294.6447035955043,False,False
2024-05-15,2.2898983909841656e-05,249556693.8983097,-1.8218190373150311,-13.394072203881857,False,False
2024-05-16,2.4860582536228347e-05,280512143.3910473,8.566312960041977,12.404175183275768,False,False
2024-05-17,2.3918843344003085e-05,273320054.02479315,-3.788081758956785,-2.5639137326857298,False,False
2024-05-18,2.4467420743167e-05,191333517.66547528,2.2934946781256293,-29.996531594377917,False,False
2024-05-19,2.6270867158999e-05,326693229.8117043,7.370807224687326,70.74542599634317,True,False
